订单号,sku,数量
CK202007220000054,550,163770
CK202007220000055,2843,225308
CK202007220000055,3087,225308
CK202007220000055,63,225308
CK202007220000055,2188,225308
CK202007220000055,192,225308
CK202007220000055,4819,225308
CK202007220000055,3662,225308
CK202007220000055,499,225308
CK202007220000055,212,225308
CK202007220000055,2987,225308
CK202007220000055,996,225308
CK202007220000055,2488,225308
CK202007220000055,344,225308
CK202007220000055,1,225308
CK202007220000055,3970,225308
CK202007220000055,5,225308
CK202007220000055,3201,225308
CK202007220000055,758,225308
CK202007220000055,260,225308
CK202007220000056,125,145230
CK202007220000056,13,145230
CK202007220000056,619,145230
CK202007220000056,37,145230
CK202007220000056,733,145230
CK202007220000056,116,145230
CK202007220000056,340,145230
CK202007220000056,235,145230
CK202007220000056,141,145230
CK202007220000056,89,145230
CK202007220000056,3526,145230
CK202007220000056,175,145230
CK202007220000056,605,145230
CK202007220000056,2296,145230
CK202007220000056,1377,145230
CK202007220000056,2317,145230
CK202007220000057,0,234219
CK202007220000057,193,234219
CK202007220000057,7,234219
CK202007220000057,3342,234219
CK202007220000057,801,234219
CK202007220000057,181,234219
CK202007220000057,8,234219
CK202007220000057,770,234219
CK202007220000057,1,234219
CK202007220000057,5,234219
CK202007220000057,58,234219
CK202007220000057,60,234219
CK202007220000057,1166,234219
CK202007220000057,1682,234219
CK202007220000057,93,234219
CK202007220000058,71,182310
CK202007220000058,193,182310
CK202007220000058,7,182310
CK202007220000058,779,182310
CK202007220000058,1937,182310
CK202007220000058,101,182310
CK202007220000058,8,182310
CK202007220000058,278,182310
CK202007220000058,1,182310
CK202007220000058,239,182310
CK202007220000058,3812,182310
CK202007220000058,104,182310
CK202007220000058,5,182310
CK202007220000059,3889,118581
CK202007220000059,3113,118581
CK202007220000059,22,118581
CK202007220000059,555,118581
CK202007220000059,3390,118581
CK202007220000059,3235,118581
CK202007220000059,2626,118581
CK202007220000059,2323,118581
CK202007220000059,332,118581
CK202007220000059,4313,118581
CK202007220000059,1872,118581
CK202007220000059,4146,118581
CK202007220000059,3191,118581
CK202007220000059,12,118581
CK202007220000059,232,118581
CK202007220000059,4324,118581
CK202007220000059,6070,118581
CK202007220000059,6467,118581
CK202007220000059,1528,118581
CK202007220000059,4672,118581
CK202007220000059,2111,118581
CK202007220000059,112,118581
CK202007220000059,3846,118581
CK202007220000060,371,152854
CK202007220000060,2,152854
CK202007220000060,395,152854
CK202007220000060,1517,152854
CK202007220000060,940,152854
CK202007220000060,685,152854
CK202007220000060,279,152854
CK202007220000060,122,152854
CK202007220000060,775,152854
CK202007220000060,101,152854
CK202007220000060,228,152854
CK202007220000060,52,152854
CK202007220000060,2344,152854
CK202007220000060,762,152854
CK202007220000060,2159,152854
CK202007220000060,560,152854
CK202007220000060,2237,152854
CK202007220000060,93,152854
CK202007220000060,602,152854
CK202007220000060,596,152854
CK202007220000061,371,94574
CK202007220000061,122,94574
CK202007220000061,228,94574
CK202007220000061,113,94574
CK202007220000061,327,94574
CK202007220000061,762,94574
CK202007220000061,2550,94574
CK202007220000061,114,94574
CK202007220000061,788,94574
CK202007220000061,150,94574
CK202007220000061,602,94574
CK202007220000062,0,229531
CK202007220000062,193,229531
CK202007220000062,7,229531
CK202007220000062,3342,229531
CK202007220000062,801,229531
CK202007220000062,181,229531
CK202007220000062,8,229531
CK202007220000062,770,229531
CK202007220000062,1,229531
CK202007220000062,5,229531
CK202007220000062,60,229531
CK202007220000062,1166,229531
CK202007220000062,1682,229531
CK202007220000062,93,229531
CK202007220000063,312,133987
CK202007220000063,31,133987
CK202007220000063,6,133987
CK202007220000063,125,133987
CK202007220000063,1253,133987
CK202007220000063,3172,133987
CK202007220000063,37,133987
CK202007220000063,1713,133987
CK202007220000063,116,133987
CK202007220000063,586,133987
CK202007220000063,235,133987
CK202007220000063,89,133987
CK202007220000063,3526,133987
CK202007220000063,1160,133987
CK202007220000063,1981,133987
CK202007220000063,270,133987
CK202007220000063,605,133987
CK202007220000063,2296,133987
CK202007220000063,1167,133987
CK202007220000063,1377,133987
CK202007220000064,64,233512
CK202007220000064,0,233512
CK202007220000064,1299,233512
CK202007220000064,947,233512
CK202007220000064,183,233512
CK202007220000064,11,233512
CK202007220000064,3342,233512
CK202007220000064,563,233512
CK202007220000064,38,233512
CK202007220000064,213,233512
CK202007220000064,21,233512
CK202007220000064,3057,233512
CK202007220000064,12,233512
CK202007220000064,232,233512
CK202007220000064,2892,233512
CK202007220000064,4,233512
CK202007220000064,175,233512
CK202007220000064,1461,233512
CK202007220000064,93,233512
CK202007220000065,109,207030
CK202007220000065,31,207030
CK202007220000065,64,207030
CK202007220000065,137,207030
CK202007220000065,37,207030
CK202007220000065,213,207030
CK202007220000065,339,207030
CK202007220000065,21,207030
CK202007220000065,18,207030
CK202007220000065,232,207030
CK202007220000065,301,207030
CK202007220000065,89,207030
CK202007220000065,463,207030
CK202007220000065,621,207030
CK202007220000065,807,207030
CK202007220000065,270,207030
CK202007220000065,3679,207030
CK202007220000065,1285,207030
CK202007220000065,3745,207030
CK202007220000065,1461,207030
CK202007220000065,605,207030
CK202007220000065,115,207030
CK202007220000065,1006,207030
CK202007220000065,916,207030
CK202007220000065,1366,207030
CK202007220000066,0,278100
CK202007220000066,193,278100
CK202007220000066,7,278100
CK202007220000066,52,278100
CK202007220000066,848,278100
CK202007220000066,15,278100
CK202007220000066,1,278100
CK202007220000066,4,278100
CK202007220000066,111,278100
CK202007220000066,104,278100
CK202007220000066,5,278100
CK202007220000066,167,278100
CK202007220000066,1864,278100
CK202007220000066,77,278100
CK202007220000066,737,278100
CK202007220000066,999,278100
CK202007220000066,1259,278100
CK202007220000066,93,278100
CK202007220000067,64,157590
CK202007220000067,125,157590
CK202007220000067,37,157590
CK202007220000067,563,157590
CK202007220000067,1197,157590
CK202007220000067,733,157590
CK202007220000067,6414,157590
CK202007220000067,116,157590
CK202007220000067,235,157590
CK202007220000067,339,157590
CK202007220000067,301,157590
CK202007220000067,89,157590
CK202007220000067,463,157590
CK202007220000067,358,157590
CK202007220000067,621,157590
CK202007220000067,3104,157590
CK202007220000067,3745,157590
CK202007220000067,605,157590
CK202007220000067,115,157590
CK202007220000067,1448,157590
CK202007220000068,193,228592
CK202007220000068,63,228592
CK202007220000068,499,228592
CK202007220000068,183,228592
CK202007220000068,137,228592
CK202007220000068,21,228592
CK202007220000068,12,228592
CK202007220000068,15,228592
CK202007220000068,1,228592
CK202007220000068,104,228592
CK202007220000068,5,228592
CK202007220000068,60,228592
CK202007220000068,807,228592
CK202007220000068,1461,228592
CK202007220000068,319,228592
CK202007220000068,167,228592
CK202007220000068,77,228592
CK202007220000068,5613,228592
CK202007220000068,538,228592
CK202007220000068,93,228592
CK202007220000069,216,43260
CK202007220000069,445,43260
CK202007220000069,2296,43260
CK202007220000069,1377,43260
CK202007220000069,2317,43260
CK202007220000070,31,258935
CK202007220000070,64,258935
CK202007220000070,37,258935
CK202007220000070,1098,258935
CK202007220000070,563,258935
CK202007220000070,1197,258935
CK202007220000070,141,258935
CK202007220000070,12,258935
CK202007220000070,4,258935
CK202007220000070,44,258935
CK202007220000070,463,258935
CK202007220000070,621,258935
CK202007220000070,243,258935
CK202007220000070,3104,258935
CK202007220000070,319,258935
CK202007220000070,605,258935
CK202007220000070,916,258935
CK202007220000071,64,166860
CK202007220000071,49,166860
CK202007220000071,183,166860
CK202007220000071,6,166860
CK202007220000071,125,166860
CK202007220000071,11,166860
CK202007220000071,37,166860
CK202007220000071,340,166860
CK202007220000071,141,166860
CK202007220000071,12,166860
CK202007220000071,301,166860
CK202007220000071,89,166860
CK202007220000071,621,166860
CK202007220000071,243,166860
CK202007220000071,807,166860
CK202007220000071,2296,166860
CK202007220000071,916,166860
CK202007220000071,8831,166860
CK202007220000071,1377,166860
CK202007220000072,64,139050
CK202007220000072,0,139050
CK202007220000072,286,139050
CK202007220000072,1351,139050
CK202007220000072,947,139050
CK202007220000072,332,139050
CK202007220000072,125,139050
CK202007220000072,214,139050
CK202007220000072,799,139050
CK202007220000072,1017,139050
CK202007220000072,44,139050
CK202007220000072,89,139050
CK202007220000072,3104,139050
CK202007220000072,1160,139050
CK202007220000073,371,146674
CK202007220000073,2,146674
CK202007220000073,395,146674
CK202007220000073,1517,146674
CK202007220000073,940,146674
CK202007220000073,685,146674
CK202007220000073,279,146674
CK202007220000073,122,146674
CK202007220000073,101,146674
CK202007220000073,228,146674
CK202007220000073,52,146674
CK202007220000073,2344,146674
CK202007220000073,762,146674
CK202007220000073,2159,146674
CK202007220000073,560,146674
CK202007220000073,2237,146674
CK202007220000073,93,146674
CK202007220000073,602,146674
CK202007220000073,596,146674
CK202007220000074,898,200850
CK202007220000074,193,200850
CK202007220000074,7,200850
CK202007220000074,329,200850
CK202007220000074,137,200850
CK202007220000074,3868,200850
CK202007220000074,8,200850
CK202007220000074,278,200850
CK202007220000074,636,200850
CK202007220000074,15,200850
CK202007220000074,232,200850
CK202007220000074,1,200850
CK202007220000074,389,200850
CK202007220000074,4,200850
CK202007220000074,104,200850
CK202007220000074,1461,200850
CK202007220000075,8228,23368
CK202007220000075,4611,23368
CK202007220000075,445,23368
CK202007220000075,1953,23368
CK202007220000075,865,23368
CK202007220000076,1874,243380
CK202007220000076,0,243380
CK202007220000076,1985,243380
CK202007220000076,947,243380
CK202007220000076,718,243380
CK202007220000076,1906,243380
CK202007220000076,13,243380
CK202007220000076,1253,243380
CK202007220000076,365,243380
CK202007220000076,3172,243380
CK202007220000076,694,243380
CK202007220000076,545,243380
CK202007220000076,4849,243380
CK202007220000076,143,243380
CK202007220000076,2130,243380
CK202007220000076,340,243380
CK202007220000076,141,243380
CK202007220000076,44,243380
CK202007220000076,320,243380
CK202007220000076,623,243380
CK202007220000076,2596,243380
CK202007220000076,6179,243380
CK202007220000077,193,241020
CK202007220000077,7,241020
CK202007220000077,1539,241020
CK202007220000077,52,241020
CK202007220000077,1062,241020
CK202007220000077,97,241020
CK202007220000077,1736,241020
CK202007220000077,233,241020
CK202007220000077,8,241020
CK202007220000077,487,241020
CK202007220000077,1,241020
CK202007220000077,389,241020
CK202007220000077,111,241020
CK202007220000077,104,241020
CK202007220000077,5,241020
CK202007220000077,248,241020
CK202007220000077,60,241020
CK202007220000077,730,241020
CK202007220000077,93,241020
CK202007220000077,410,241020
CK202007220000078,153,116777
CK202007220000078,124,116777
CK202007220000078,569,116777
CK202007220000078,312,116777
CK202007220000078,152,116777
CK202007220000078,109,116777
CK202007220000078,31,116777
CK202007220000078,214,116777
CK202007220000078,38,116777
CK202007220000078,799,116777
CK202007220000078,116,116777
CK202007220000078,7026,116777
CK202007220000078,550,116777
CK202007220000078,482,116777
CK202007220000079,40,182310
CK202007220000079,163,182310
CK202007220000079,64,182310
CK202007220000079,193,182310
CK202007220000079,1299,182310
CK202007220000079,2970,182310
CK202007220000079,947,182310
CK202007220000079,1906,182310
CK202007220000079,137,182310
CK202007220000079,11,182310
CK202007220000079,1621,182310
CK202007220000079,801,182310
CK202007220000079,21,182310
CK202007220000079,1017,182310
CK202007220000079,2392,182310
CK202007220000079,4544,182310
CK202007220000079,44,182310
CK202007220000079,1424,182310
CK202007220000079,5108,182310
CK202007220000079,1990,182310
CK202007220000080,59,294808
CK202007220000080,0,294808
CK202007220000080,7,294808
CK202007220000080,749,294808
CK202007220000080,346,294808
CK202007220000080,1134,294808
CK202007220000080,670,294808
CK202007220000080,52,294808
CK202007220000080,1027,294808
CK202007220000080,644,294808
CK202007220000080,631,294808
CK202007220000080,218,294808
CK202007220000080,8,294808
CK202007220000080,278,294808
CK202007220000080,18,294808
CK202007220000080,636,294808
CK202007220000080,15,294808
CK202007220000080,1592,294808
CK202007220000080,1,294808
CK202007220000080,4,294808
CK202007220000080,104,294808
CK202007220000080,5,294808
CK202007220000080,46,294808
CK202007220000081,2851,120510
CK202007220000081,1262,120510
CK202007220000081,127,120510
CK202007220000081,216,120510
CK202007220000081,125,120510
CK202007220000081,214,120510
CK202007220000081,83,120510
CK202007220000081,861,120510
CK202007220000081,795,120510
CK202007220000081,204,120510
CK202007220000081,1160,120510
CK202007220000081,1981,120510
CK202007220000081,319,120510
CK202007220000081,115,120510
CK202007220000082,127,228660
CK202007220000082,64,228660
CK202007220000082,183,228660
CK202007220000082,718,228660
CK202007220000082,125,228660
CK202007220000082,365,228660
CK202007220000082,793,228660
CK202007220000082,1421,228660
CK202007220000082,141,228660
CK202007220000082,861,228660
CK202007220000082,9208,228660
CK202007220000082,301,228660
CK202007220000082,204,228660
CK202007220000082,621,228660
CK202007220000082,243,228660
CK202007220000082,1160,228660
CK202007220000082,1981,228660
CK202007220000082,2618,228660
CK202007220000082,319,228660
CK202007220000082,115,228660
CK202007220000082,2992,228660
CK202007220000082,2178,228660
CK202007220000083,371,140494
CK202007220000083,2,140494
CK202007220000083,395,140494
CK202007220000083,1517,140494
CK202007220000083,940,140494
CK202007220000083,685,140494
CK202007220000083,279,140494
CK202007220000083,122,140494
CK202007220000083,228,140494
CK202007220000083,52,140494
CK202007220000083,2344,140494
CK202007220000083,762,140494
CK202007220000083,2159,140494
CK202007220000083,560,140494
CK202007220000083,2237,140494
CK202007220000083,93,140494
CK202007220000083,602,140494
CK202007220000083,596,140494
CK202007220000084,193,197760
CK202007220000084,7,197760
CK202007220000084,329,197760
CK202007220000084,1650,197760
CK202007220000084,8,197760
CK202007220000084,18,197760
CK202007220000084,770,197760
CK202007220000084,237,197760
CK202007220000084,5013,197760
CK202007220000084,1,197760
